event_id,timestamp_ms,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id
EV039267,25521769,UNIT_ARRIVED,S08,U000437,8,,,,
EV039268,25521769,UNIT_ARRIVED,S07,U000450,12,,,,
EV039269,25521769,UNIT_ARRIVED,S06,U000463,12,,,,
EV039270,25521769,UNIT_ARRIVED,S05,U000476,12,,,,
EV039271,25521769,UNIT_ARRIVED,S04,U000489,12,,,,
EV039272,25521769,UNIT_ARRIVED,S03,U000502,12,,,,
EV039273,25521769,UNIT_ARRIVED,S02,U000515,12,,,,
EV039274,25521769,PROCESSING_STARTED,S01,U000516,0,IDLE,PROCESSING,33993,
EV039275,25521769,PROCESSING_STARTED,S02,U000503,12,IDLE,PROCESSING,35723,
EV039276,25521769,PROCESSING_STARTED,S03,U000490,12,IDLE,PROCESSING,42167,
EV039277,25521769,PROCESSING_STARTED,S04,U000477,12,IDLE,PROCESSING,51131,
EV039278,25521769,PROCESSING_STARTED,S05,U000464,12,IDLE,PROCESSING,42978,
EV039279,25521769,PROCESSING_STARTED,S06,U000451,12,IDLE,PROCESSING,44312,
EV039280,25521769,PROCESSING_STARTED,S07,U000438,12,IDLE,PROCESSING,43236,
EV039281,25525627,PROCESSING_COMPLETED,S16,U000397,0,PROCESSING,,40209,
EV039282,25525627,UNIT_ARRIVED,S17,U000397,1,,,,
EV039283,25525627,PROCESSING_STARTED,S17,U000397,0,STARVED,PROCESSING,52255,
EV039284,25527547,PROCESSING_COMPLETED,S13,U000399,8,PROCESSING,,69010,
EV039285,25527547,UNIT_ARRIVED,S14,U000399,1,,,,
EV039286,25527547,PROCESSING_STARTED,S14,U000399,0,STARVED,PROCESSING,54198,
EV039287,25527547,UNIT_ARRIVED,S13,U000408,8,,,,
EV039288,25527547,UNIT_ARRIVED,S12,U000421,12,,,,
EV039289,25527547,PROCESSING_STARTED,S11,U000422,4,IDLE,PROCESSING,39446,
EV039290,25527547,PROCESSING_STARTED,S12,U000409,12,IDLE,PROCESSING,48207,
EV039291,25527547,PROCESSING_STARTED,S13,U000400,8,IDLE,PROCESSING,71770,
EV039292,25532867,PROCESSING_COMPLETED,S29,U000382,0,PROCESSING,,51439,
EV039293,25532867,UNIT_ARRIVED,S30,U000382,1,,,,
EV039294,25532867,PROCESSING_STARTED,S30,U000382,0,STARVED,PROCESSING,51950,
EV039295,25533371,PROCESSING_COMPLETED,S20,U000392,0,PROCESSING,,45581,
EV039296,25533371,UNIT_ARRIVED,S21,U000392,1,,,,
EV039297,25533422,PROCESSING_COMPLETED,S23,U000389,0,PROCESSING,,41363,
EV039298,25533422,UNIT_ARRIVED,S24,U000389,2,,,,
EV039299,25543521,PROCESSING_COMPLETED,S22,U000390,0,PROCESSING,,49539,
EV039300,25543521,UNIT_ARRIVED,S23,U000390,1,,,,
EV039301,25543521,PROCESSING_STARTED,S23,U000390,0,STARVED,PROCESSING,52118,
EV039302,25545416,PROCESSING_COMPLETED,S27,U000384,0,PROCESSING,,39367,
EV039303,25545416,UNIT_ARRIVED,S28,U000384,1,,,,
EV039304,25550960,PROCESSING_COMPLETED,S26,U000385,0,PROCESSING,,34681,
EV039305,25550960,UNIT_ARRIVED,S27,U000385,1,,,,
EV039306,25550960,PROCESSING_STARTED,S27,U000385,0,STARVED,PROCESSING,35279,
EV039307,25553427,PROCESSING_COMPLETED,S28,U000383,1,PROCESSING,,48584,
EV039308,25553427,UNIT_ARRIVED,S29,U000383,1,,,,
EV039309,25553427,PROCESSING_STARTED,S29,U000383,0,STARVED,PROCESSING,45863,
EV039310,25553427,PROCESSING_STARTED,S28,U000384,0,IDLE,PROCESSING,45418,
EV039311,25553902,PROCESSING_COMPLETED,S21,U000391,1,PROCESSING,,59920,
EV039312,25553902,UNIT_ARRIVED,S22,U000391,1,,,,
EV039313,25553902,PROCESSING_STARTED,S22,U000391,0,STARVED,PROCESSING,36258,
EV039314,25553902,PROCESSING_STARTED,S21,U000392,0,IDLE,PROCESSING,51885,
EV039315,25554299,PROCESSING_COMPLETED,S15,U000398,0,PROCESSING,,52971,
EV039316,25554299,UNIT_ARRIVED,S16,U000398,1,,,,
EV039317,25554299,PROCESSING_STARTED,S16,U000398,0,STARVED,PROCESSING,41883,
EV039318,25555762,PROCESSING_COMPLETED,S01,U000516,0,PROCESSING,,33993,
EV039319,25555841,PROCESSING_COMPLETED,S09,U000428,0,PROCESSING,,45781,
EV039320,25555841,UNIT_ARRIVED,S10,U000428,1,,,,
EV039321,25556903,PROCESSING_COMPLETED,S25,U000386,0,PROCESSING,,40624,
EV039322,25556903,UNIT_ARRIVED,S26,U000386,1,,,,
EV039323,25556903,PROCESSING_STARTED,S26,U000386,0,STARVED,PROCESSING,34577,
EV039324,25557492,PROCESSING_COMPLETED,S02,U000503,12,PROCESSING,,35723,
EV039325,25559702,PROCESSING_COMPLETED,S31,U000381,0,PROCESSING,,52747,
EV039326,25559702,UNIT_ARRIVED,S32,U000381,1,,,,
EV039327,25559702,PROCESSING_STARTED,S32,U000381,0,STARVED,PROCESSING,31079,
EV039328,25560637,PROCESSING_COMPLETED,S10,U000427,1,PROCESSING,,50697,
EV039329,25560637,UNIT_ARRIVED,S11,U000427,5,,,,
EV039330,25560637,PROCESSING_STARTED,S10,U000428,0,IDLE,PROCESSING,45534,
EV039331,25562290,PROCESSING_COMPLETED,S19,U000393,0,PROCESSING,,49984,
EV039332,25562290,UNIT_ARRIVED,S20,U000393,1,,,,
EV039333,25562290,PROCESSING_STARTED,S20,U000393,0,STARVED,PROCESSING,44740,
EV039334,25563936,PROCESSING_COMPLETED,S03,U000490,12,PROCESSING,,42167,
EV039335,25564747,PROCESSING_COMPLETED,S05,U000464,12,PROCESSING,,42978,
EV039336,25565005,PROCESSING_COMPLETED,S07,U000438,12,PROCESSING,,43236,
EV039337,25566081,PROCESSING_COMPLETED,S06,U000451,12,PROCESSING,,44312,
EV039338,25566993,PROCESSING_COMPLETED,S11,U000422,5,PROCESSING,,39446,
EV039339,25568702,PROCESSING_COMPLETED,S08,U000429,8,PROCESSING,,58642,
EV039340,25568702,UNIT_ARRIVED,S09,U000429,1,,,,
EV039341,25568702,PROCESSING_STARTED,S09,U000429,0,STARVED,PROCESSING,35674,
EV039342,25568702,UNIT_ARRIVED,S08,U000438,8,,,,
EV039343,25568702,UNIT_ARRIVED,S07,U000451,12,,,,
EV039344,25568702,UNIT_ARRIVED,S06,U000464,12,,,,
EV039345,25568702,PROCESSING_STARTED,S05,U000465,11,IDLE,PROCESSING,51437,
EV039346,25568702,PROCESSING_STARTED,S06,U000452,12,IDLE,PROCESSING,37807,
EV039347,25568702,PROCESSING_STARTED,S07,U000439,12,IDLE,PROCESSING,50005,
EV039348,25568702,PROCESSING_STARTED,S08,U000430,8,IDLE,PROCESSING,59780,
EV039349,25572900,PROCESSING_COMPLETED,S04,U000477,12,PROCESSING,,51131,
EV039350,25572900,UNIT_ARRIVED,S05,U000477,12,,,,
EV039351,25572900,UNIT_ARRIVED,S04,U000490,12,,,,
EV039352,25572900,UNIT_ARRIVED,S03,U000503,12,,,,
EV039353,25572900,UNIT_ARRIVED,S02,U000516,12,,,,
EV039354,25572900,PROCESSING_STARTED,S01,U000517,0,IDLE,PROCESSING,35476,
EV039355,25572900,PROCESSING_STARTED,S02,U000504,12,IDLE,PROCESSING,43949,
EV039356,25572900,PROCESSING_STARTED,S03,U000491,12,IDLE,PROCESSING,41634,
EV039357,25572900,PROCESSING_STARTED,S04,U000478,12,IDLE,PROCESSING,41750,
EV039358,25573481,PROCESSING_COMPLETED,S24,U000387,2,PROCESSING,,57682,
EV039359,25573481,UNIT_ARRIVED,S25,U000387,1,,,,
EV039360,25573481,PROCESSING_STARTED,S25,U000387,0,STARVED,PROCESSING,44020,
EV039361,25573481,PROCESSING_STARTED,S24,U000388,1,IDLE,PROCESSING,65277,
EV039362,25575754,PROCESSING_COMPLETED,S12,U000409,12,PROCESSING,,48207,
EV039363,25577120,PROCESSING_COMPLETED,S18,U000394,2,PROCESSING,,64814,
EV039364,25577120,UNIT_ARRIVED,S19,U000394,1,,,,
EV039365,25577120,PROCESSING_STARTED,S19,U000394,0,STARVED,PROCESSING,38513,
EV039366,25577120,PROCESSING_STARTED,S18,U000395,1,IDLE,PROCESSING,47068,
EV039367,25577882,PROCESSING_COMPLETED,S17,U000397,0,PROCESSING,,52255,
EV039368,25577882,UNIT_ARRIVED,S18,U000397,2,,,,
EV039369,25581745,PROCESSING_COMPLETED,S14,U000399,0,PROCESSING,,54198,
EV039370,25581745,UNIT_ARRIVED,S15,U000399,1,,,,
EV039371,25581745,PROCESSING_STARTED,S15,U000399,0,STARVED,PROCESSING,44056,
EV039372,25584817,PROCESSING_COMPLETED,S30,U000382,0,PROCESSING,,51950,
EV039373,25584817,UNIT_ARRIVED,S31,U000382,1,,,,
EV039374,25584817,PROCESSING_STARTED,S31,U000382,0,STARVED,PROCESSING,62316,
EV039375,25586239,PROCESSING_COMPLETED,S27,U000385,0,PROCESSING,,35279,
EV039376,25586239,UNIT_ARRIVED,S28,U000385,1,,,,
EV039377,25590160,PROCESSING_COMPLETED,S22,U000391,0,PROCESSING,,36258,
EV039378,25590160,UNIT_ARRIVED,S23,U000391,1,,,,
EV039379,25590781,PROCESSING_COMPLETED,S32,U000381,0,PROCESSING,,31079,
EV039380,25591480,PROCESSING_COMPLETED,S26,U000386,0,PROCESSING,,34577,
EV039381,25591480,UNIT_ARRIVED,S27,U000386,1,,,,
EV039382,25591480,PROCESSING_STARTED,S27,U000386,0,STARVED,PROCESSING,46331,
EV039383,25595639,PROCESSING_COMPLETED,S23,U000390,1,PROCESSING,,52118,
EV039384,25595639,UNIT_ARRIVED,S24,U000390,2,,,,
EV039385,25595639,PROCESSING_STARTED,S23,U000391,0,IDLE,PROCESSING,41954,
EV039386,25596182,PROCESSING_COMPLETED,S16,U000398,0,PROCESSING,,41883,
EV039387,25596182,UNIT_ARRIVED,S17,U000398,1,,,,
EV039388,25596182,PROCESSING_STARTED,S17,U000398,0,STARVED,PROCESSING,52541,
EV039389,25598845,PROCESSING_COMPLETED,S28,U000384,1,PROCESSING,,45418,
EV039390,25598845,UNIT_ARRIVED,S29,U000384,1,,,,
EV039391,25598845,PROCESSING_STARTED,S28,U000385,0,IDLE,PROCESSING,61369,
EV039392,25599290,PROCESSING_COMPLETED,S29,U000383,1,PROCESSING,,45863,
EV039393,25599290,UNIT_ARRIVED,S30,U000383,1,,,,
EV039394,25599290,PROCESSING_STARTED,S30,U000383,0,STARVED,PROCESSING,83545,
EV039395,25599290,PROCESSING_STARTED,S29,U000384,0,IDLE,PROCESSING,46062,
EV039396,25599317,PROCESSING_COMPLETED,S13,U000400,8,PROCESSING,,71770,
EV039397,25599317,UNIT_ARRIVED,S14,U000400,1,,,,
EV039398,25599317,PROCESSING_STARTED,S14,U000400,0,STARVED,PROCESSING,33674,
EV039399,25599317,UNIT_ARRIVED,S13,U000409,8,,,,
EV039400,25599317,UNIT_ARRIVED,S12,U000422,12,,,,
EV039401,25599317,PROCESSING_STARTED,S11,U000423,4,IDLE,PROCESSING,38732,
EV039402,25599317,PROCESSING_STARTED,S12,U000410,12,IDLE,PROCESSING,37282,
EV039403,25599317,PROCESSING_STARTED,S13,U000401,8,IDLE,PROCESSING,66803,
EV039404,25604376,PROCESSING_COMPLETED,S09,U000429,0,PROCESSING,,35674,
EV039405,25604376,UNIT_ARRIVED,S10,U000429,1,,,,
EV039406,25605787,PROCESSING_COMPLETED,S21,U000392,0,PROCESSING,,51885,
EV039407,25605787,UNIT_ARRIVED,S22,U000392,1,,,,
EV039408,25605787,PROCESSING_STARTED,S22,U000392,0,STARVED,PROCESSING,39066,
EV039409,25606171,PROCESSING_COMPLETED,S10,U000428,1,PROCESSING,,45534,
EV039410,25606171,UNIT_ARRIVED,S11,U000428,5,,,,
EV039411,25606171,PROCESSING_STARTED,S10,U000429,0,IDLE,PROCESSING,53262,
EV039412,25606509,PROCESSING_COMPLETED,S06,U000452,12,PROCESSING,,37807,
EV039413,25607030,PROCESSING_COMPLETED,S20,U000393,0,PROCESSING,,44740,
EV039414,25607030,UNIT_ARRIVED,S21,U000393,1,,,,
EV039415,25607030,PROCESSING_STARTED,S21,U000393,0,STARVED,PROCESSING,48139,
EV039416,25608376,PROCESSING_COMPLETED,S01,U000517,0,PROCESSING,,35476,
EV039417,25614534,PROCESSING_COMPLETED,S03,U000491,12,PROCESSING,,41634,
EV039418,25614650,PROCESSING_COMPLETED,S04,U000478,12,PROCESSING,,41750,
EV039419,25615633,PROCESSING_COMPLETED,S19,U000394,0,PROCESSING,,38513,
EV039420,25615633,UNIT_ARRIVED,S20,U000394,1,,,,
EV039421,25615633,PROCESSING_STARTED,S20,U000394,0,STARVED,PROCESSING,53370,
EV039422,25616849,PROCESSING_COMPLETED,S02,U000504,12,PROCESSING,,43949,
EV039423,25617501,PROCESSING_COMPLETED,S25,U000387,0,PROCESSING,,44020,
EV039424,25617501,UNIT_ARRIVED,S26,U000387,1,,,,
EV039425,25617501,PROCESSING_STARTED,S26,U000387,0,STARVED,PROCESSING,39312,
EV039426,25618707,PROCESSING_COMPLETED,S07,U000439,12,PROCESSING,,50005,
EV039427,25620139,PROCESSING_COMPLETED,S05,U000465,12,PROCESSING,,51437,
EV039428,25624188,PROCESSING_COMPLETED,S18,U000395,2,PROCESSING,,47068,
EV039429,25624188,UNIT_ARRIVED,S19,U000395,1,,,,
EV039430,25624188,PROCESSING_STARTED,S19,U000395,0,STARVED,PROCESSING,43359,
EV039431,25624188,PROCESSING_STARTED,S18,U000396,1,IDLE,PROCESSING,63232,
EV039432,25625801,PROCESSING_COMPLETED,S15,U000399,0,PROCESSING,,44056,
EV039433,25625801,UNIT_ARRIVED,S16,U000399,1,,,,
EV039434,25625801,PROCESSING_STARTED,S16,U000399,0,STARVED,PROCESSING,38224,
EV039435,25628482,PROCESSING_COMPLETED,S08,U000430,8,PROCESSING,,59780,
EV039436,25628482,UNIT_ARRIVED,S09,U000430,1,,,,
EV039437,25628482,PROCESSING_STARTED,S09,U000430,0,STARVED,PROCESSING,42159,
EV039438,25628482,UNIT_ARRIVED,S08,U000439,8,,,,
EV039439,25628482,UNIT_ARRIVED,S07,U000452,12,,,,
EV039440,25628482,UNIT_ARRIVED,S06,U000465,12,,,,
EV039441,25628482,UNIT_ARRIVED,S05,U000478,12,,,,
EV039442,25628482,UNIT_ARRIVED,S04,U000491,12,,,,
EV039443,25628482,UNIT_ARRIVED,S03,U000504,12,,,,
EV039444,25628482,UNIT_ARRIVED,S02,U000517,12,,,,
EV039445,25628482,PROCESSING_STARTED,S01,U000518,0,IDLE,PROCESSING,34235,
EV039446,25628482,PROCESSING_STARTED,S02,U000505,12,IDLE,PROCESSING,44178,
EV039447,25628482,PROCESSING_STARTED,S03,U000492,12,IDLE,PROCESSING,40824,
EV039448,25628482,PROCESSING_STARTED,S04,U000479,12,IDLE,PROCESSING,42784,
EV039449,25628482,PROCESSING_STARTED,S05,U000466,12,IDLE,PROCESSING,35262,
EV039450,25628482,PROCESSING_STARTED,S06,U000453,12,IDLE,PROCESSING,38674,
EV039451,25628482,PROCESSING_STARTED,S07,U000440,12,IDLE,PROCESSING,57544,
EV039452,25628482,PROCESSING_STARTED,S08,U000431,8,IDLE,PROCESSING,60542,
EV039453,25632991,PROCESSING_COMPLETED,S14,U000400,0,PROCESSING,,33674,
EV039454,25632991,UNIT_ARRIVED,S15,U000400,1,,,,
EV039455,25632991,PROCESSING_STARTED,S15,U000400,0,STARVED,PROCESSING,45830,
EV039456,25636599,PROCESSING_COMPLETED,S12,U000410,12,PROCESSING,,37282,
EV039457,25637593,PROCESSING_COMPLETED,S23,U000391,0,PROCESSING,,41954,
EV039458,25637593,UNIT_ARRIVED,S24,U000391,3,,,,
EV039459,25637811,PROCESSING_COMPLETED,S27,U000386,0,PROCESSING,,46331,
EV039460,25637811,UNIT_ARRIVED,S28,U000386,1,,,,
EV039461,25638049,PROCESSING_COMPLETED,S11,U000423,5,PROCESSING,,38732,
EV039462,25638758,PROCESSING_COMPLETED,S24,U000388,3,PROCESSING,,65277,
EV039463,25638758,UNIT_ARRIVED,S25,U000388,1,,,,
EV039464,25638758,PROCESSING_STARTED,S25,U000388,0,STARVED,PROCESSING,54586,
EV039465,25638758,PROCESSING_STARTED,S24,U000389,2,IDLE,PROCESSING,65358,
EV039466,25644853,PROCESSING_COMPLETED,S22,U000392,0,PROCESSING,,39066,
EV039467,25644853,UNIT_ARRIVED,S23,U000392,1,,,,
EV039468,25644853,PROCESSING_STARTED,S23,U000392,0,STARVED,PROCESSING,46942,
EV039469,25645352,PROCESSING_COMPLETED,S29,U000384,0,PROCESSING,,46062,
EV039470,25645352,UNIT_ARRIVED,S30,U000384,1,,,,
EV039471,25647133,PROCESSING_COMPLETED,S31,U000382,0,PROCESSING,,62316,
EV039472,25647133,UNIT_ARRIVED,S32,U000382,1,,,,
EV039473,25647133,PROCESSING_STARTED,S32,U000382,0,STARVED,PROCESSING,33138,
EV039474,25648723,PROCESSING_COMPLETED,S17,U000398,0,PROCESSING,,52541,
EV039475,25648723,UNIT_ARRIVED,S18,U000398,2,,,,
EV039476,25655169,PROCESSING_COMPLETED,S21,U000393,0,PROCESSING,,48139,
EV039477,25655169,UNIT_ARRIVED,S22,U000393,1,,,,
EV039478,25655169,PROCESSING_STARTED,S22,U000393,0,STARVED,PROCESSING,35488,
EV039479,25656813,PROCESSING_COMPLETED,S26,U000387,0,PROCESSING,,39312,
EV039480,25656813,UNIT_ARRIVED,S27,U000387,1,,,,
EV039481,25656813,PROCESSING_STARTED,S27,U000387,0,STARVED,PROCESSING,39618,
EV039482,25659433,PROCESSING_COMPLETED,S10,U000429,0,PROCESSING,,53262,
EV039483,25659433,UNIT_ARRIVED,S11,U000429,6,,,,
EV039484,25660214,PROCESSING_COMPLETED,S28,U000385,1,PROCESSING,,61369,
EV039485,25660214,UNIT_ARRIVED,S29,U000385,1,,,,
EV039486,25660214,PROCESSING_STARTED,S29,U000385,0,STARVED,PROCESSING,48545,
EV039487,25660214,PROCESSING_STARTED,S28,U000386,0,IDLE,PROCESSING,59533,
EV039488,25662717,PROCESSING_COMPLETED,S01,U000518,0,PROCESSING,,34235,
EV039489,25663744,PROCESSING_COMPLETED,S05,U000466,12,PROCESSING,,35262,
EV039490,25664025,PROCESSING_COMPLETED,S16,U000399,0,PROCESSING,,38224,
EV039491,25664025,UNIT_ARRIVED,S17,U000399,1,,,,
EV039492,25664025,PROCESSING_STARTED,S17,U000399,0,STARVED,PROCESSING,60507,
EV039493,25666120,PROCESSING_COMPLETED,S13,U000401,8,PROCESSING,,66803,
EV039494,25666120,UNIT_ARRIVED,S14,U000401,1,,,,
EV039495,25666120,PROCESSING_STARTED,S14,U000401,0,STARVED,PROCESSING,57857,
EV039496,25666120,UNIT_ARRIVED,S13,U000410,8,,,,
EV039497,25666120,UNIT_ARRIVED,S12,U000423,12,,,,
EV039498,25666120,PROCESSING_STARTED,S11,U000424,5,IDLE,PROCESSING,40372,
EV039499,25666120,PROCESSING_STARTED,S12,U000411,12,IDLE,PROCESSING,46428,
EV039500,25666120,PROCESSING_STARTED,S13,U000402,8,IDLE,PROCESSING,50611,
EV039501,25667156,PROCESSING_COMPLETED,S06,U000453,12,PROCESSING,,38674,
EV039502,25667547,PROCESSING_COMPLETED,S19,U000395,0,PROCESSING,,43359,
EV039503,25667547,UNIT_ARRIVED,S20,U000395,1,,,,
EV039504,25669003,PROCESSING_COMPLETED,S20,U000394,1,PROCESSING,,53370,
EV039505,25669003,UNIT_ARRIVED,S21,U000394,1,,,,
EV039506,25669003,PROCESSING_STARTED,S21,U000394,0,STARVED,PROCESSING,52851,
EV039507,25669003,PROCESSING_STARTED,S20,U000395,0,IDLE,PROCESSING,52776,
EV039508,25669306,PROCESSING_COMPLETED,S03,U000492,12,PROCESSING,,40824,
EV039509,25670641,PROCESSING_COMPLETED,S09,U000430,0,PROCESSING,,42159,
EV039510,25670641,UNIT_ARRIVED,S10,U000430,1,,,,
EV039511,25670641,PROCESSING_STARTED,S10,U000430,0,STARVED,PROCESSING,51013,
EV039512,25671266,PROCESSING_COMPLETED,S04,U000479,12,PROCESSING,,42784,
EV039513,25672660,PROCESSING_COMPLETED,S02,U000505,12,PROCESSING,,44178,
EV039514,25678821,PROCESSING_COMPLETED,S15,U000400,0,PROCESSING,,45830,
EV039515,25678821,UNIT_ARRIVED,S16,U000400,1,,,,
EV039516,25678821,PROCESSING_STARTED,S16,U000400,0,STARVED,PROCESSING,39680,
EV039517,25680271,PROCESSING_COMPLETED,S32,U000382,0,PROCESSING,,33138,
EV039518,25682835,PROCESSING_COMPLETED,S30,U000383,1,PROCESSING,,83545,
EV039519,25682835,UNIT_ARRIVED,S31,U000383,1,,,,
EV039520,25682835,PROCESSING_STARTED,S31,U000383,0,STARVED,PROCESSING,40772,
EV039521,25682835,PROCESSING_STARTED,S30,U000384,0,IDLE,PROCESSING,51143,
EV039522,25686026,PROCESSING_COMPLETED,S07,U000440,12,PROCESSING,,57544,
EV039523,25687420,PROCESSING_COMPLETED,S18,U000396,2,PROCESSING,,63232,
EV039524,25687420,UNIT_ARRIVED,S19,U000396,1,,,,
EV039525,25687420,PROCESSING_STARTED,S19,U000396,0,STARVED,PROCESSING,49060,
EV039526,25687420,PROCESSING_STARTED,S18,U000397,1,IDLE,PROCESSING,56294,
EV039527,25689024,PROCESSING_COMPLETED,S08,U000431,8,PROCESSING,,60542,
EV039528,25689024,UNIT_ARRIVED,S09,U000431,1,,,,
EV039529,25689024,PROCESSING_STARTED,S09,U000431,0,STARVED,PROCESSING,48960,
EV039530,25689024,UNIT_ARRIVED,S08,U000440,8,,,,
EV039531,25689024,UNIT_ARRIVED,S07,U000453,12,,,,
EV039532,25689024,UNIT_ARRIVED,S06,U000466,12,,,,
EV039533,25689024,UNIT_ARRIVED,S05,U000479,12,,,,
EV039534,25689024,UNIT_ARRIVED,S04,U000492,12,,,,
EV039535,25689024,UNIT_ARRIVED,S03,U000505,12,,,,
EV039536,25689024,UNIT_ARRIVED,S02,U000518,12,,,,
EV039537,25689024,PROCESSING_STARTED,S01,U000519,0,IDLE,PROCESSING,34679,
EV039538,25689024,PROCESSING_STARTED,S02,U000506,12,IDLE,PROCESSING,46287,
EV039539,25689024,PROCESSING_STARTED,S03,U000493,12,IDLE,PROCESSING,44494,
EV039540,25689024,PROCESSING_STARTED,S04,U000480,12,IDLE,PROCESSING,43516,
EV039541,25689024,PROCESSING_STARTED,S05,U000467,12,IDLE,PROCESSING,43943,
EV039542,25689024,PROCESSING_STARTED,S06,U000454,12,IDLE,PROCESSING,37998,
EV039543,25689024,PROCESSING_STARTED,S07,U000441,12,IDLE,PROCESSING,48520,
EV039544,25689024,PROCESSING_STARTED,S08,U000432,8,IDLE,PROCESSING,49446,
EV039545,25690657,PROCESSING_COMPLETED,S22,U000393,0,PROCESSING,,35488,
EV039546,25690657,UNIT_ARRIVED,S23,U000393,1,,,,
EV039547,25691795,PROCESSING_COMPLETED,S23,U000392,1,PROCESSING,,46942,
EV039548,25691795,UNIT_ARRIVED,S24,U000392,3,,,,
EV039549,25691795,PROCESSING_STARTED,S23,U000393,0,IDLE,PROCESSING,45574,
EV039550,25693344,PROCESSING_COMPLETED,S25,U000388,0,PROCESSING,,54586,
EV039551,25693344,UNIT_ARRIVED,S26,U000388,1,,,,
EV039552,25693344,PROCESSING_STARTED,S26,U000388,0,STARVED,PROCESSING,44826,
EV039553,25696431,PROCESSING_COMPLETED,S27,U000387,0,PROCESSING,,39618,
EV039554,25696431,UNIT_ARRIVED,S28,U000387,1,,,,
EV039555,25704116,PROCESSING_COMPLETED,S24,U000389,3,PROCESSING,,65358,
EV039556,25704116,UNIT_ARRIVED,S25,U000389,1,,,,
EV039557,25704116,PROCESSING_STARTED,S25,U000389,0,STARVED,PROCESSING,46995,
EV039558,25704116,PROCESSING_STARTED,S24,U000390,2,IDLE,PROCESSING,50890,
EV039559,25706492,PROCESSING_COMPLETED,S11,U000424,5,PROCESSING,,40372,
EV039560,25708759,PROCESSING_COMPLETED,S29,U000385,0,PROCESSING,,48545,
EV039561,25708759,UNIT_ARRIVED,S30,U000385,1,,,,
EV039562,25712548,PROCESSING_COMPLETED,S12,U000411,12,PROCESSING,,46428,
EV039563,25716731,PROCESSING_COMPLETED,S13,U000402,8,PROCESSING,,50611,
EV039564,25716731,UNIT_ARRIVED,S14,U000402,1,,,,
EV039565,25716731,UNIT_ARRIVED,S13,U000411,8,,,,
EV039566,25716731,UNIT_ARRIVED,S12,U000424,12,,,,
EV039567,25716731,PROCESSING_STARTED,S11,U000425,4,IDLE,PROCESSING,36396,
EV039568,25716731,PROCESSING_STARTED,S12,U000412,12,IDLE,PROCESSING,45453,
EV039569,25716731,PROCESSING_STARTED,S13,U000403,8,IDLE,PROCESSING,48198,
EV039570,25718501,PROCESSING_COMPLETED,S16,U000400,0,PROCESSING,,39680,
EV039571,25718501,UNIT_ARRIVED,S17,U000400,1,,,,
EV039572,25719747,PROCESSING_COMPLETED,S28,U000386,1,PROCESSING,,59533,
EV039573,25719747,UNIT_ARRIVED,S29,U000386,1,,,,
EV039574,25719747,PROCESSING_STARTED,S29,U000386,0,STARVED,PROCESSING,48843,
EV039575,25719747,PROCESSING_STARTED,S28,U000387,0,IDLE,PROCESSING,44128,
EV039576,25721654,PROCESSING_COMPLETED,S10,U000430,0,PROCESSING,,51013,
EV039577,25721654,UNIT_ARRIVED,S11,U000430,5,,,,
EV039578,25721779,PROCESSING_COMPLETED,S20,U000395,0,PROCESSING,,52776,
EV039579,25721779,UNIT_ARRIVED,S21,U000395,1,,,,
EV039580,25721854,PROCESSING_COMPLETED,S21,U000394,1,PROCESSING,,52851,
EV039581,25721854,UNIT_ARRIVED,S22,U000394,1,,,,
EV039582,25721854,PROCESSING_STARTED,S22,U000394,0,STARVED,PROCESSING,37720,
EV039583,25721854,PROCESSING_STARTED,S21,U000395,0,IDLE,PROCESSING,50101,
EV039584,25723607,PROCESSING_COMPLETED,S31,U000383,0,PROCESSING,,40772,
EV039585,25723607,UNIT_ARRIVED,S32,U000383,1,,,,
EV039586,25723607,PROCESSING_STARTED,S32,U000383,0,STARVED,PROCESSING,35775,
EV039587,25723703,PROCESSING_COMPLETED,S01,U000519,0,PROCESSING,,34679,
EV039588,25723977,PROCESSING_COMPLETED,S14,U000401,1,PROCESSING,,57857,
EV039589,25723977,UNIT_ARRIVED,S15,U000401,1,,,,
EV039590,25723977,PROCESSING_STARTED,S15,U000401,0,STARVED,PROCESSING,57889,
EV039591,25723977,PROCESSING_STARTED,S14,U000402,0,IDLE,PROCESSING,41658,
EV039592,25724532,PROCESSING_COMPLETED,S17,U000399,1,PROCESSING,,60507,
EV039593,25724532,UNIT_ARRIVED,S18,U000399,2,,,,
EV039594,25724532,PROCESSING_STARTED,S17,U000400,0,IDLE,PROCESSING,55955,
EV039595,25727022,PROCESSING_COMPLETED,S06,U000454,12,PROCESSING,,37998,
EV039596,25732540,PROCESSING_COMPLETED,S04,U000480,12,PROCESSING,,43516,
EV039597,25732967,PROCESSING_COMPLETED,S05,U000467,12,PROCESSING,,43943,
EV039598,25733518,PROCESSING_COMPLETED,S03,U000493,12,PROCESSING,,44494,
EV039599,25733978,PROCESSING_COMPLETED,S30,U000384,1,PROCESSING,,51143,
EV039600,25733978,UNIT_ARRIVED,S31,U000384,1,,,,
EV039601,25733978,PROCESSING_STARTED,S31,U000384,0,STARVED,PROCESSING,53715,
EV039602,25733978,PROCESSING_STARTED,S30,U000385,0,IDLE,PROCESSING,63950,
EV039603,25735311,PROCESSING_COMPLETED,S02,U000506,12,PROCESSING,,46287,
